"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 15 02:35:12 GMT 2024","Thu Aug 15 02:35:14 GMT 2024","2172","","RegistrationFormTest","","RegistrationFormTest","testGenderOption","Тест выбора пола [1] Male","Этот тест проверяет возможность выбора различных опций пола"
"passed","Thu Aug 15 02:35:17 GMT 2024","Thu Aug 15 02:35:20 GMT 2024","2624","","RegistrationFormTest","","RegistrationFormTest","testGenderOption","Тест выбора пола [3] Other","Этот тест проверяет возможность выбора различных опций пола"
"passed","Thu Aug 15 02:34:51 GMT 2024","Thu Aug 15 02:34:53 GMT 2024","1790","","RegistrationFormTest","","RegistrationFormTest","overviewTest","overviewTest()","
    <h2>Тестирование формы регистрации на сайте</h2>
    <p>Этот набор тестов проверяет функциональность формы регистрации, включая:</p>
    <ul>
        <li>Заполнение всех полей формы</li>
        <li>Выбор Имени и Фамилии</li>
        <li>Выбор различных опций (пол, хобби, предметы)</li>
        <li>Загрузку изображения</li>
        <li>Выбор даты рождения</li>
        <li>Выбор штата и города</li>
    </ul>
    "
"passed","Thu Aug 15 02:35:23 GMT 2024","Thu Aug 15 02:35:25 GMT 2024","1974","","RegistrationFormTest","","RegistrationFormTest","testStateAndCitySelection","Проверка выбора штата и города [1] NCR, Delhi","Этот тест проверяет, что после выбора значения для штата и города они сохраняются корректно"
"passed","Thu Aug 15 02:35:20 GMT 2024","Thu Aug 15 02:35:23 GMT 2024","2644","","RegistrationFormTest","","RegistrationFormTest","testCurrentAddress","Тест заполнения поля 'Текущий адрес'","Этот тест проверяет корректность заполнения поля 'Текущий адрес' в форме регистрации."
"passed","Thu Aug 15 02:34:35 GMT 2024","Thu Aug 15 02:34:49 GMT 2024","14266","","RegistrationFormTest","","RegistrationFormTest","testUploadPicture","Загрузка изображения","Этот тест проверяет возможность загрузки изображения"
"passed","Thu Aug 15 02:34:59 GMT 2024","Thu Aug 15 02:35:03 GMT 2024","3274","","RegistrationFormTest","","RegistrationFormTest","testEmail","Тест заполнения поля 'Email'","Этот тест проверяет корректность заполнения поля 'Email' в форме регистрации."
"passed","Thu Aug 15 02:35:09 GMT 2024","Thu Aug 15 02:35:12 GMT 2024","2774","","RegistrationFormTest","","RegistrationFormTest","testSelectHobby","Выбор хобби [3] Music","Этот тест проверяет возможность выбора различных хобби"
"passed","Thu Aug 15 02:35:06 GMT 2024","Thu Aug 15 02:35:09 GMT 2024","2838","","RegistrationFormTest","","RegistrationFormTest","testSelectHobby","Выбор хобби [2] Reading","Этот тест проверяет возможность выбора различных хобби"
"passed","Thu Aug 15 02:35:03 GMT 2024","Thu Aug 15 02:35:06 GMT 2024","3235","","RegistrationFormTest","","RegistrationFormTest","testSelectHobby","Выбор хобби [1] Sports","Этот тест проверяет возможность выбора различных хобби"
"passed","Thu Aug 15 02:35:33 GMT 2024","Thu Aug 15 02:35:37 GMT 2024","3523","","RegistrationFormTest","","RegistrationFormTest","testSelectAllHobbies","Выбор всех хобби","Этот тест проверяет возможность выбора всех хобби одновременно"
"passed","Thu Aug 15 02:35:28 GMT 2024","Thu Aug 15 02:35:30 GMT 2024","2776","","RegistrationFormTest","","RegistrationFormTest","testStateAndCitySelection","Проверка выбора штата и города [3] Haryana, Karnal","Этот тест проверяет, что после выбора значения для штата и города они сохраняются корректно"
"passed","Thu Aug 15 02:34:53 GMT 2024","Thu Aug 15 02:34:59 GMT 2024","6438","","RegistrationFormTest","","RegistrationFormTest","testSubjects","Заполнение поля Subjects","Этот тест проверяет корректность заполнения поля 'Subjects'"
"passed","Thu Aug 15 02:34:49 GMT 2024","Thu Aug 15 02:34:51 GMT 2024","1947","","RegistrationFormTest","","RegistrationFormTest","testPhoneNumber","Тест заполнения поля 'Номер телефона'","Этот тест проверяет корректность заполнения поля 'Номер телефона' в форме регистрации."
"passed","Thu Aug 15 02:35:25 GMT 2024","Thu Aug 15 02:35:28 GMT 2024","2917","","RegistrationFormTest","","RegistrationFormTest","testStateAndCitySelection","Проверка выбора штата и города [2] Uttar Pradesh, Agra","Этот тест проверяет, что после выбора значения для штата и города они сохраняются корректно"
"passed","Thu Aug 15 02:35:30 GMT 2024","Thu Aug 15 02:35:33 GMT 2024","2799","","RegistrationFormTest","","RegistrationFormTest","testFirstNameAndLastName","Тест заполнения полей 'Имя' и 'Фамилия'","Этот тест проверяет корректность заполнения полей 'Имя' и 'Фамилия' в форме регистрации."
"passed","Thu Aug 15 02:35:14 GMT 2024","Thu Aug 15 02:35:17 GMT 2024","3551","","RegistrationFormTest","","RegistrationFormTest","testGenderOption","Тест выбора пола [2] Female","Этот тест проверяет возможность выбора различных опций пола"
